tag,message
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
ham,Do u hav any frnd by name ashwini in ur college?
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
ham,"Aight that'll work, thanks"
ham,You intrepid duo you! Have a great time and see you both soon. 
ham,University of southern california.
ham,Too late. I said i have the website. I didn't i have or dont have the slippers
ham,I sent them. Do you like?
ham,I'll text now! All creepy like so he won't think that we forgot
ham,Are you staying in town ?
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
ham,Don know. I did't msg him recently.
ham,That seems unnecessarily hostile
ham,Carry on not disturbing both of you
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
ham,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS
ham,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."""
ham,Aiyah ok wat as long as got improve can already wat...
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
ham,Eat jap done oso aft ur lect wat... ÌÏ got lect at 12 rite... 
ham,ÌÏ give me some time to walk there.
ham,Sleeping nt feeling well
ham,Do you still have the grinder?
ham,Many times we lose our best ones bcoz we are 
ham,And whenever you and i see we can still hook up too.
ham,No da. I am happy that we sit together na
ham,Oh did you charge camera
ham,We have all rounder:)so not required:)
ham,Juz go google n search 4 qet...
ham,Lol. Well quality aint bad at all so i aint complaining
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
ham,Short But Cute : \ Be a good person 
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
ham,LOL ... No just was busy
ham,He needs to stop going to bed and make with the fucking dealing
ham,Lol! Oops sorry! Have fun. 
ham,Yes but I don't care cause I know its there!
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham,"Come to mu, we're sorting out our narcotics situation"
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
ham,Why tired what special there you had
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
ham,And now electricity just went out fml.
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
ham,"Haha... Sounds crazy, dunno can tahan anot..."
ham,No problem with the renewal. I.ll do it right away but i dont know his details.
ham,Ok i shall talk to him
ham,"Oops, I'll let you know when my roommate's done"
ham,I tot u reach liao. He said t-shirt.
ham,You unbelievable faglord
ham,If u dun drive then how i go 2 sch.
ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
ham,7 lor... Change 2 suntec... Wat time u coming?
ham,Oh ho. Is this the first time u use these type of words
ham,Did you stitch his trouser
ham,"Fair enough, anything going on?"
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
ham,We are okay. Going to sleep now. Later
ham,Hey are we going for the lo lesson or gym? 
ham,Yes its possible but dint try. Pls dont tell to any one k
ham,Ugh fuck it I'm resubbing to eve
ham,"Sure, I'll see if I can come by in a bit"
ham,Gud mrng dear hav a nice day
ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
ham,K.i did't see you.:)k:)where are you now?
ham,"It'll be tough, but I'll do what I have to"
ham,"* Was really good to see you the other day dudette, been missing you!"
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
ham,No i am not having not any movies in my laptop
ham,Ok i am on the way to railway
ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
ham,That's the way you should stay oh.
ham,Me too! Have a lovely night xxx
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
ham,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)"""
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
ham,U can call now...
ham,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
ham,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..
ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham,Yes.i'm in office da:)
ham,Carlos says we can pick up from him later so yeah we're set
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
ham,I'm in office now da:)where are you?
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
ham,"Easy mate, * guess the quick drink was bit ambitious."
ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
ham,Sorry me going home first... Daddy come fetch Ì_ later...
ham,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham,Nice.nice.how is it working?
ham,K...k:)why cant you come here and search job:)
ham,Er yep sure. Props?
ham,"I prefer my free days... Tues, wed, fri oso can... ÌÏ ask those workin lor..."
ham,Yes I know the cheesy songs from frosty the snowman :)
ham,Sorry da..today i wont come to play..i have driving clas..
ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)"""
ham,Not course. Only maths one day one chapter with in one month we can finish.
ham,Ok no prob. Take ur time.
ham,But i juz remembered i gotta bathe my dog today..
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
ham,Okay... We wait ah
ham,Do Ì_ noe if ben is going?
ham,Stupid.its not possible
ham,Also that chat was awesome but don't make it regular unless you can see her in person
ham,That's my honeymoon outfit. :)
ham,Kallis wont bat in 2nd innings.
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com
ham,Now got tv 2 watch meh? U no work today?
ham,Is xy in ur car when u picking me up?
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,"Just making dinner, you ?"
ham,I think asking for a gym is the excuse for lazy people. I jog.
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
ham,Watching ajith film ah?
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
ham,Wat time Ì_ finish?
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
ham,"Hey , is * rite u put åÈ10 evey mnth is that all?"
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
ham,I'm working technical support :)voice process.networking field.
ham,Holy living christ what is taking you so long
ham,Hey. You got any mail?
ham,S.this will increase the chance of winning.
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
ham,K k:) sms chat with me.
ham,Kallis is ready for bat in 2nd innings
ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham"""
ham,"I've got ten bucks, jay is being noncomittal"
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
ham,But i haf enuff space got like 4 mb...
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
ham,Then we gotta do it after that
ham,U in town alone?
ham,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
ham,ÌÏ go home liao? Ask dad to pick me up at 6...
ham,"What i mean was i left too early to check, cos i'm working a 9-6."
ham,Aight should I just plan to come up later tonight?
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
ham,Two fundamentals of cool life: \Walk
ham,Good morning pookie pie! Lol hope I didn't wake u up
ham,"K, text me when you're on the way"
ham,Still in the area of the restaurant. Ill try to come back soon
ham,\Wen u miss someone
ham,What is your record for one night? :)
ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham,"Lets use it next week, princess :)"
ham,Ok lor...
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
ham,"Kate jackson rec center before 7ish, right?"
ham,"Awesome, text me when you're restocked"
ham,"Just dropped em off, omw back now"
ham,No. She's currently in scotland for that.
ham,Get ready for  &lt;#&gt;  inches of pleasure...
ham,Still otside le..u come 2morrow maga..
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
ham,What Today-sunday..sunday is holiday..so no work..
ham,Where to get those?
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
ham,Somebody should go to andros and steal ice
ham,"Aight, I'll ask a few of my roommates"
ham,Have you bookedthe hut? And also your time off? How are you by the way?
ham,I'll be at mu in like  &lt;#&gt;  seconds
ham,I sent your maga that money yesterday oh.
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...
ham,K k pa Had your lunch aha.
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
ham,Thats cool princess! I will cover your face in hot sticky cum :)
ham,I WILL CAL YOU SIR. In meeting
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
ham,Why do you ask princess?
ham,Then ur physics get a-?
ham,Still work going on:)it is very small house.
ham,Dai what this da.. Can i send my resume to this id.
ham,Double eviction this week - Spiral and Michael and good riddance to them!
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
ham,"When you get free, call me"
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
ham,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham,What time should I tell my friend to be around?
ham,Not..tel software name..
ham,I'm not sure if its still available though
ham,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,Bring it if you got it
ham,R we still meeting 4 dinner tonight?
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham,Yeah imma come over cause jay wants to do some drugs
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham,U buy newspapers already?
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
ham,Ok.. ÌÏ finishing soon?
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
ham,Then u drive lor.
ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
ham,Have you started in skye
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
ham,I like to think there's always the possibility of being in a pub later.
ham,"Ok da, i already planned. I wil pick you."
ham,That's a shame! Maybe cld meet for few hrs tomo?
ham,Nt joking seriously i told
ham,Fine am simply sitting.
ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..
ham,I'm in town now so i'll jus take mrt down later.
ham,Ding me on ya break fassyole! Blacko from londn
ham,Now am free call me pa.
ham,U dun say so early hor... U c already then say...
ham,"Cool, what time you think you can get here?"
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
ham,"K, want us to come by now?"
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
ham,"Aight, tomorrow around  &lt;#&gt;  it is"
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
ham,G.W.R
ham,Hasn't that been the pattern recently crap weekends?
ham,"Aight no rush, I'll ask jay"
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...
ham,That means get the door
ham,Erutupalam thandiyachu
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham,"Awesome, I'll see you in a bit"
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham,"Alright, I'll head out in a few minutes, text me where to meet you"
ham,"Sorry, I'll call later in meeting"
ham,Nah dub but je still buff
ham,Check with nuerologist.
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
ham,Nope watching tv at home... Not going out. V bored...
ham,How much is torch in 9ja.
ham,Yup having my lunch buffet now.. U eat already?
ham,Pls come quick cant bare this.
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
ham,Thanks love. But am i doing torch or bold.
ham,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So"
ham,Now project pa. After that only i can come.
ham,Wat Ì_ doing now?
ham,Meet after lunch la...
ham,I love your ass! Do you enjoy doggy style? :)
ham,In the end she might still vomit but its okay. Not everything will come out.
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
ham,Ha ha cool cool chikku chikku:-):-DB-)
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,Normally i use to drink more water daily:)
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack"
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,Oh god..taken the teeth?is it paining
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,I'm still pretty weak today .. Bad day ?
ham,Then u go back urself lor...
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...
ham,Even my brother is not like to speak with me. They treat me like aids patent.
ham,I'm reaching home in 5 min.
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
ham,Just curious because my cuz asked what I was up to
ham,Must come later.. I normally bathe him in da afternoon mah..
ham,Jokin only lar... :-) depends on which phone my father can get lor...
ham,ARR birthday today:) i wish him to get more oscar.
ham,"Goodmorning, today i am late for 1hr."
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
ham,Thats cool! I am a gentleman and will treat you with dignity and respect.
ham,Yes.mum lookin strong:)
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
ham,I'm really sorry I lit your hair on fire
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham,Do u noe wat time e place dat sells 4d closes?
ham,Ok. But i finish at 6.
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
ham,"Sir, i am waiting for your call."
ham,"K, if u bored up just come to my home.."
ham,Umma. Did she say anything
ham,As in i want custom officer discount oh.
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
ham,No shoot me. I'm in the docs waiting room. :/
ham,That was random saw my old roomate on campus. He graduated
ham,Just sent it. So what type of food do you like?
ham,I know she called me
ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
ham,I think the other two still need to get cash but we can def be ready by 9
ham,Were gonna go get some tacos
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
ham,Lol boo I was hoping for a laugh
ham,I.ll get there tomorrow and send it to you
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
ham,Hi:)cts employee how are you?
ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.
ham,Lol I would but despite these cramps I like being a girl.
ham,I am going to sleep. I am tired of travel.
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
ham,You getting back any time soon?
ham,Hmmm:)how many players selected?
ham,Jus ans me lar. U'll noe later.
ham,Just now saw your message.it k da:)
ham,Sweet heart how are you?
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
ham,"Now, whats your house # again ? And do you have any beer there ?"
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,"Uncle G, just checking up on you. Do have a rewarding month"
ham,Water logging in desert. Geoenvironmental implications.
ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
ham,I'm also came to room.
ham,ÌÏ v ma fan...
ham,"Total disappointment, when I texted you was the craziest shit got :("
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
ham,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
ham,Yo sorry was in the shower sup
ham,:) 
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
ham,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
ham,Don know..he is watching film in computer..
ham,Went to ganesh dress shop
ham,Idea will soon get converted to live:)
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
ham,Hey anyway i have to :-)
ham,You do what all you like
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?"
ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
ham,Nope. I just forgot. Will show next week
ham,Painful words- \I thought being Happy was the most toughest thing on Earth... But
ham,If you ask her or she say any please message.
ham,Wat's da model num of ur phone?
ham,Happy birthday... May all ur dreams come true...
ham,"Oops I did have it,  &lt;#&gt; ?"
ham,Ok lor... Or u wan me go look 4 u?
ham,Moji i love you more than words. Have a rich day
ham,"Night night, see you tomorrow"
ham,Great! I shoot big loads so get ready!
ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
ham,When i have stuff to sell i.ll tell you
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
ham,We live in the next  &lt;#&gt; mins
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,Are you going to write ccna exam this week??
ham,am up to my eyes in philosophy
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
ham,Yo you around? A friend of mine's lookin to pick up later tonight
ham,Is there any training tomorrow?
ham,i am going to bed now prin
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
ham,"Yeah, we got one lined up for us"
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
ham,You busy or can I come by at some point and figure out what we're doing tomorrow
ham,I'm in class. Will holla later
ham,Do u still have plumbers tape and a wrench we could borrow?
ham,Ok lor. I'm in town now lei.
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
ham,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham,When u wana see it then
ham,"Haha yeah I see that now, be there in a sec"
ham,* Am on a train back from northampton so i'm afraid not!
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
ham,"Did you say bold, then torch later. Or one torch and 2bold?"
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,\Hey sorry I didntgive ya a a bellearlier hunny
ham,Yup next stop.
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
ham,Just finished eating. Got u a plate. NOT leftovers this time.
ham,"The table's occupied, I'm waiting by the tree"
ham,I liked your new house
ham,I think its far more than that but find out. Check google maps for a place from your dorm.
ham,Are you driving or training?
ham,So i asked how's anthony. Dad. And your bf
ham,"Y cant u try new invention to fly..i'm not joking.,"
ham,"Okay, good, no problem, and thanx!"
ham,Pls send me the correct name da.
ham,"How about clothes, jewelry, and trips?"
ham,Oh k.i think most of wi and nz players unsold.
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe"
ham,No problem. Talk to you later
